application_id,student_id,school_id,application_date,grade,status
APP013238,STU015626,SCH080,2023-03-05 00:00:00,Grade 11,Accepted
APP013239,STU021940,SCH018,2025-10-11 00:00:00,Grade 10,Applied
APP013240,STU024040,SCH044,2021-09-05 00:00:00,Grade 6,Under Review
APP013241,STU012478,SCH036,2024-11-05 00:00:00,Grade 10,Rejected
APP013242,STU000089,SCH079,2023-10-09 00:00:00,Grade 10,Accepted
APP013243,STU022552,SCH058,2022-06-17 00:00:00,Grade 11,Applied
APP013244,STU000094,SCH025,2023-05-20 00:00:00,Grade 10,Accepted
APP013245,STU011542,SCH092,2024-10-08 00:00:00,Grade 6,Applied
APP013246,STU024914,SCH088,2024-01-02 00:00:00,Grade 11,Applied
APP013247,STU003505,SCH055,2026-04-09 00:00:00,Grade 8,Applied
APP013248,STU005196,SCH017,2023-11-25 00:00:00,Grade 6,Rejected
APP013249,STU002796,SCH007,2023-06-12 00:00:00,Grade 11,Accepted
APP013250,STU020393,SCH004,2022-04-01 00:00:00,Grade 6,Accepted
APP013251,STU005177,SCH018,2023-05-12 00:00:00,Grade 6,Applied
APP013252,STU023961,SCH020,2024-07-03 00:00:00,Grade 7,Applied
APP013253,STU005674,SCH039,2025-03-08 00:00:00,Grade 10,Accepted
APP013254,STU000111,SCH079,2023-11-11 00:00:00,Grade 9,Applied
APP013255,STU007649,SCH031,2024-12-16 00:00:00,Grade 7,Applied
APP013256,STU019500,SCH024,2022-09-20 00:00:00,Grade 6,Accepted
APP013257,STU003553,SCH048,2021-07-23 00:00:00,Grade 6,Accepted
APP013258,STU006783,SCH076,2022-04-12 00:00:00,Grade 11,Rejected
APP013259,STU021793,SCH074,2021-05-11 00:00:00,Grade 10,Applied
APP013260,STU004528,SCH080,2021-08-16 00:00:00,Grade 11,Accepted
APP013261,STU012036,SCH074,2026-08-11 00:00:00,Grade 7,Under Review
APP013262,STU003624,SCH028,2022-04-24 00:00:00,Grade 7,Accepted
APP013263,STU012914,SCH093,2025-02-16 00:00:00,Grade 11,Under Review
APP013264,STU011842,SCH028,2024-05-05 00:00:00,Grade 11,Applied
APP013265,STU012915,SCH001,2021-05-01 00:00:00,Grade 9,Under Review
APP013266,STU004089,SCH094,2021-09-18 00:00:00,Grade 11,Applied
APP013267,STU016124,SCH087,2026-01-23 00:00:00,Grade 8,Accepted
APP013268,STU014343,SCH087,2024-01-13 00:00:00,Grade 9,Accepted
APP013269,STU001417,SCH081,2026-08-01 00:00:00,Grade 8,Accepted
APP013270,STU015681,SCH063,2026-05-16 00:00:00,Grade 6,Rejected
APP013271,STU024841,SCH087,2021-03-28 00:00:00,Grade 9,Applied
APP013272,STU016685,SCH086,2024-08-10 00:00:00,Grade 7,Applied
APP013273,STU020713,SCH014,2024-08-10 00:00:00,Grade 10,Applied
APP013274,STU000615,SCH029,2024-07-09 00:00:00,Grade 10,Rejected
APP013275,STU012569,SCH007,2021-12-21 00:00:00,Grade 7,Applied
APP013276,STU009752,SCH088,2023-09-03 00:00:00,Grade 11,Rejected
APP013277,STU000288,SCH056,2021-08-09 00:00:00,Grade 7,Under Review
APP013278,STU009307,SCH045,2026-02-05 00:00:00,Grade 6,Rejected
APP013279,STU018938,SCH070,2025-02-15 00:00:00,Grade 7,Accepted
APP013280,STU022968,SCH008,2023-01-31 00:00:00,Grade 9,Accepted
APP013281,STU022651,SCH066,2021-11-17 00:00:00,Grade 11,Applied
APP013282,STU009550,SCH016,2021-08-25 00:00:00,Grade 6,Accepted
APP013283,STU005259,SCH019,2023-04-22 00:00:00,Grade 11,Accepted
APP013284,STU011856,SCH007,2023-05-10 00:00:00,Grade 11,Accepted
APP013285,STU012011,SCH009,2024-10-12 00:00:00,Grade 11,Under Review
APP013286,STU023700,SCH044,2021-01-21 00:00:00,Grade 6,Under Review
APP013287,STU019043,SCH033,2021-03-29 00:00:00,Grade 7,Applied
APP013288,STU020459,SCH007,2022-11-10 00:00:00,Grade 11,Applied
APP013289,STU022854,SCH016,2025-01-26 00:00:00,Grade 9,Applied
APP013290,STU002306,SCH082,2021-07-25 00:00:00,Grade 10,Under Review
APP013291,STU004265,SCH033,2023-07-19 00:00:00,Grade 9,Applied
APP013292,STU009081,SCH004,2026-06-03 00:00:00,Grade 10,Accepted
APP013293,STU022735,SCH021,2024-04-11 00:00:00,Grade 11,Accepted
APP013294,STU009694,SCH097,2021-08-04 00:00:00,Grade 8,Applied
APP013295,STU007631,SCH004,2023-06-04 00:00:00,Grade 8,Applied
APP013296,STU006917,SCH029,2024-08-08 00:00:00,Grade 10,Rejected
APP013297,STU000862,SCH032,2025-10-12 00:00:00,Grade 6,Accepted
APP013298,STU012255,SCH093,2026-07-28 00:00:00,Grade 6,Applied
APP013299,STU008539,SCH094,2022-11-24 00:00:00,Grade 9,Accepted
APP013300,STU011029,SCH029,2025-12-09 00:00:00,Grade 8,Accepted
APP013301,STU006611,SCH077,2023-01-07 00:00:00,Grade 8,Rejected
APP013302,STU002830,SCH015,2026-01-02 00:00:00,Grade 6,Under Review
APP013303,STU016732,SCH034,2022-01-01 00:00:00,Grade 6,Under Review
APP013304,STU011030,SCH065,2026-05-24 00:00:00,Grade 11,Rejected
APP013305,STU000832,SCH033,2023-11-09 00:00:00,Grade 9,Under Review
APP013306,STU014353,SCH047,2025-03-21 00:00:00,Grade 11,Applied
APP013307,STU023500,SCH012,2024-01-29 00:00:00,Grade 6,Accepted
APP013308,STU012918,SCH098,2024-01-09 00:00:00,Grade 6,Accepted
APP013309,STU011848,SCH061,2021-05-05 00:00:00,Grade 8,Accepted
APP013310,STU004910,SCH039,2024-06-12 00:00:00,Grade 11,Applied
APP013311,STU011153,SCH097,2024-11-11 00:00:00,Grade 11,Accepted
APP013312,STU023818,SCH027,2021-06-04 00:00:00,Grade 7,Accepted
APP013313,STU020947,SCH034,2021-04-21 00:00:00,Grade 7,Under Review
APP013314,STU010200,SCH099,2025-10-12 00:00:00,Grade 9,Accepted
APP013315,STU008808,SCH035,2025-11-09 00:00:00,Grade 6,Accepted
APP013316,STU003997,SCH037,2023-08-25 00:00:00,Grade 6,Accepted
APP013317,STU014525,SCH003,2022-09-12 00:00:00,Grade 7,Applied
APP013318,STU016892,SCH061,2024-10-02 00:00:00,Grade 11,Under Review
APP013319,STU004621,SCH092,2023-08-05 00:00:00,Grade 6,Applied
APP013320,STU003640,SCH003,2026-07-23 00:00:00,Grade 11,Applied
APP013321,STU004782,SCH060,2023-01-12 00:00:00,Grade 8,Applied
APP013322,STU017057,SCH098,2021-08-23 00:00:00,Grade 8,Accepted
APP013323,STU013989,SCH026,2023-03-27 00:00:00,Grade 7,Accepted
APP013324,STU020399,SCH017,2025-10-01 00:00:00,Grade 6,Applied
APP013325,STU016120,SCH100,2025-02-18 00:00:00,Grade 7,Rejected
APP013326,STU011922,SCH080,2025-08-30 00:00:00,Grade 7,Accepted
APP013327,STU012122,SCH016,2021-05-24 00:00:00,Grade 10,Under Review
APP013328,STU013072,SCH027,2024-08-25 00:00:00,Grade 9,Accepted
APP013329,STU010759,SCH066,2023-09-28 00:00:00,Grade 9,Accepted
APP013330,STU003426,SCH083,2026-05-11 00:00:00,Grade 9,Under Review
APP013331,STU009576,SCH039,2022-10-31 00:00:00,Grade 6,Applied
APP013332,STU005957,SCH073,2022-08-25 00:00:00,Grade 6,Applied
APP013333,STU018021,SCH089,2022-01-05 00:00:00,Grade 7,Accepted
APP013334,STU006428,SCH080,2023-02-08 00:00:00,Grade 10,Under Review
APP013335,STU001912,SCH080,2024-01-22 00:00:00,Grade 7,Accepted
APP013336,STU005704,SCH036,2023-07-24 00:00:00,Grade 8,Rejected
APP013337,STU014118,SCH055,2026-03-05 00:00:00,Grade 7,Rejected
APP013338,STU000783,SCH060,2021-06-12 00:00:00,Grade 8,Applied
APP013339,STU004923,SCH007,2026-02-12 00:00:00,Grade 7,Rejected
APP013340,STU016747,SCH062,2023-02-01 00:00:00,Grade 10,Under Review
APP013341,STU012239,SCH095,2025-12-12 00:00:00,Grade 10,Under Review
APP013342,STU003056,SCH013,2022-10-21 00:00:00,Grade 11,Applied
APP013343,STU020616,SCH098,2026-01-29 00:00:00,Grade 6,Applied
APP013344,STU014250,SCH099,2024-07-31 00:00:00,Grade 7,Accepted
APP013345,STU013680,SCH074,2024-09-07 00:00:00,Grade 8,Accepted
APP013346,STU019959,SCH048,2022-09-29 00:00:00,Grade 7,Accepted
APP013347,STU008233,SCH081,2025-04-15 00:00:00,Grade 11,Applied
APP013348,STU000872,SCH082,2021-01-23 00:00:00,Grade 6,Under Review
APP013349,STU009045,SCH031,2022-04-29 00:00:00,Grade 11,Applied
APP013350,STU014255,SCH008,2025-01-11 00:00:00,Grade 10,Rejected
APP013351,STU023437,SCH020,2025-06-07 00:00:00,Grade 11,Under Review
APP013352,STU005337,SCH011,2021-12-18 00:00:00,Grade 8,Applied
APP013353,STU015922,SCH097,2023-10-21 00:00:00,Grade 10,Under Review
APP013354,STU014269,SCH062,2022-08-30 00:00:00,Grade 10,Accepted
APP013355,STU016715,SCH079,2024-11-17 00:00:00,Grade 9,Applied
APP013356,STU010168,SCH076,2021-02-07 00:00:00,Grade 6,Under Review
APP013357,STU001153,SCH023,2023-01-08 00:00:00,Grade 10,Accepted
APP013358,STU009639,SCH065,2022-01-03 00:00:00,Grade 6,Applied
APP013359,STU016260,SCH052,2024-03-18 00:00:00,Grade 7,Accepted
APP013360,STU005940,SCH065,2021-08-11 00:00:00,Grade 6,Under Review
APP013361,STU015103,SCH086,2025-02-09 00:00:00,Grade 10,Accepted
APP013362,STU002939,SCH045,2021-02-16 00:00:00,Grade 6,Applied
APP013363,STU017286,SCH084,2024-12-13 00:00:00,Grade 11,Applied
APP013364,STU006063,SCH005,2023-09-01 00:00:00,Grade 11,Applied
APP013365,STU020088,SCH042,2021-03-20 00:00:00,Grade 7,Accepted
APP013366,STU006737,SCH014,2025-08-18 00:00:00,Grade 6,Accepted
APP013367,STU012366,SCH076,2021-06-22 00:00:00,Grade 7,Applied
APP013368,STU003993,SCH070,2026-02-28 00:00:00,Grade 6,Applied
APP013369,STU001717,SCH085,2022-08-26 00:00:00,Grade 6,Rejected
APP013370,STU022262,SCH080,2025-06-24 00:00:00,Grade 8,Rejected
APP013371,STU007790,SCH056,2021-06-15 00:00:00,Grade 9,Applied
APP013372,STU023649,SCH008,2021-09-27 00:00:00,Grade 11,Under Review
APP013373,STU012460,SCH036,2024-04-17 00:00:00,Grade 6,Accepted
APP013374,STU021638,SCH068,2024-03-09 00:00:00,Grade 10,Applied
APP013375,STU018865,SCH097,2022-12-29 00:00:00,Grade 6,Applied
APP013376,STU014175,SCH030,2024-12-01 00:00:00,Grade 10,Applied
APP013377,STU019537,SCH074,2024-03-22 00:00:00,Grade 7,Under Review
APP013378,STU004399,SCH094,2025-02-24 00:00:00,Grade 7,Applied
APP013379,STU021236,SCH014,2021-09-07 00:00:00,Grade 7,Applied
APP013380,STU013798,SCH015,2021-09-11 00:00:00,Grade 10,Under Review
APP013381,STU015726,SCH087,2023-06-20 00:00:00,Grade 10,Under Review
APP013382,STU009933,SCH026,2023-01-27 00:00:00,Grade 11,Applied
APP013383,STU004959,SCH055,2022-10-29 00:00:00,Grade 9,Applied
APP013384,STU017311,SCH072,2022-02-12 00:00:00,Grade 6,Applied
APP013385,STU004416,SCH032,2021-07-27 00:00:00,Grade 7,Applied
APP013386,STU001088,SCH008,2023-01-29 00:00:00,Grade 9,Rejected
APP013387,STU017717,SCH054,2025-09-02 00:00:00,Grade 10,Accepted
APP013388,STU022247,SCH074,2025-01-24 00:00:00,Grade 10,Applied
APP013389,STU019002,SCH064,2024-09-20 00:00:00,Grade 9,Applied
APP013390,STU022070,SCH049,2024-04-28 00:00:00,Grade 9,Applied
APP013391,STU003622,SCH056,2022-09-03 00:00:00,Grade 7,Accepted
APP013392,STU023793,SCH061,2024-04-10 00:00:00,Grade 9,Applied
APP013393,STU024403,SCH034,2025-08-26 00:00:00,Grade 7,Applied
APP013394,STU016197,SCH022,2021-06-08 00:00:00,Grade 7,Accepted
APP013395,STU015740,SCH024,2024-03-10 00:00:00,Grade 6,Rejected
APP013396,STU018727,SCH090,2023-05-29 00:00:00,Grade 9,Accepted
APP013397,STU007168,SCH085,2023-10-23 00:00:00,Grade 11,Accepted
APP013398,STU015225,SCH093,2024-11-24 00:00:00,Grade 9,Applied
APP013399,STU023958,SCH042,2021-11-05 00:00:00,Grade 10,Applied
APP013400,STU008213,SCH039,2021-02-06 00:00:00,Grade 7,Applied
APP013401,STU015168,SCH010,2021-11-10 00:00:00,Grade 7,Applied
APP013402,STU005250,SCH085,2023-03-24 00:00:00,Grade 9,Rejected
APP013403,STU004830,SCH023,2023-11-16 00:00:00,Grade 6,Applied
APP013404,STU003025,SCH038,2024-08-21 00:00:00,Grade 11,Under Review
APP013405,STU007286,SCH046,2024-09-09 00:00:00,Grade 10,Accepted
APP013406,STU005539,SCH064,2023-06-08 00:00:00,Grade 7,Rejected
APP013407,STU014194,SCH009,2023-05-18 00:00:00,Grade 8,Under Review
APP013408,STU020824,SCH067,2021-09-05 00:00:00,Grade 9,Under Review
APP013409,STU005025,SCH006,2024-03-18 00:00:00,Grade 9,Under Review
APP013410,STU004813,SCH048,2023-03-20 00:00:00,Grade 8,Accepted
APP013411,STU005602,SCH027,2026-08-28 00:00:00,Grade 7,Accepted
APP013412,STU006214,SCH089,2024-06-15 00:00:00,Grade 6,Under Review
APP013413,STU003401,SCH078,2023-05-05 00:00:00,Grade 6,Applied
APP013414,STU003106,SCH005,2021-05-07 00:00:00,Grade 8,Rejected
APP013415,STU020377,SCH065,2026-04-12 00:00:00,Grade 11,Rejected
APP013416,STU008863,SCH081,2025-10-18 00:00:00,Grade 10,Rejected
APP013417,STU023127,SCH060,2026-02-26 00:00:00,Grade 8,Under Review
APP013418,STU016886,SCH082,2023-02-16 00:00:00,Grade 10,Accepted
APP013419,STU005837,SCH057,2022-01-05 00:00:00,Grade 6,Applied
APP013420,STU019031,SCH036,2021-03-15 00:00:00,Grade 9,Under Review
APP013421,STU013721,SCH089,2023-11-07 00:00:00,Grade 11,Accepted
APP013422,STU021228,SCH023,2024-08-31 00:00:00,Grade 9,Accepted
APP013423,STU008986,SCH051,2025-10-09 00:00:00,Grade 9,Applied
APP013424,STU012669,SCH033,2026-05-01 00:00:00,Grade 7,Applied
APP013425,STU004883,SCH035,2021-02-04 00:00:00,Grade 10,Accepted
APP013426,STU017933,SCH008,2024-08-16 00:00:00,Grade 7,Applied
APP013427,STU012927,SCH093,2021-06-07 00:00:00,Grade 6,Applied
APP013428,STU013506,SCH093,2021-05-26 00:00:00,Grade 8,Under Review
APP013429,STU004461,SCH042,2024-12-02 00:00:00,Grade 7,Under Review
APP013430,STU015561,SCH070,2025-11-08 00:00:00,Grade 6,Applied
APP013431,STU021659,SCH083,2021-11-06 00:00:00,Grade 6,Applied
APP013432,STU016275,SCH004,2023-01-24 00:00:00,Grade 6,Rejected
APP013433,STU013046,SCH043,2022-05-19 00:00:00,Grade 10,Accepted
APP013434,STU012854,SCH043,2023-03-13 00:00:00,Grade 10,Accepted
APP013435,STU003708,SCH012,2022-07-07 00:00:00,Grade 7,Applied
APP013436,STU018000,SCH075,2024-01-08 00:00:00,Grade 7,Applied
APP013437,STU010321,SCH032,2023-10-30 00:00:00,Grade 7,Under Review
APP013438,STU013434,SCH060,2025-03-22 00:00:00,Grade 10,Under Review
APP013439,STU011760,SCH095,2022-12-03 00:00:00,Grade 9,Applied
APP013440,STU018750,SCH042,2024-02-20 00:00:00,Grade 9,Accepted
APP013441,STU004420,SCH039,2021-01-28 00:00:00,Grade 11,Applied
APP013442,STU019051,SCH088,2024-02-19 00:00:00,Grade 7,Applied
APP013443,STU023061,SCH070,2025-09-27 00:00:00,Grade 11,Accepted
APP013444,STU022266,SCH086,2024-12-05 00:00:00,Grade 9,Rejected
APP013445,STU010633,SCH075,2021-10-09 00:00:00,Grade 7,Applied
APP013446,STU006686,SCH022,2022-07-24 00:00:00,Grade 7,Under Review
APP013447,STU020267,SCH025,2023-04-25 00:00:00,Grade 7,Applied
APP013448,STU024724,SCH002,2023-12-08 00:00:00,Grade 10,Applied
APP013449,STU013670,SCH037,2024-01-15 00:00:00,Grade 6,Accepted
APP013450,STU015681,SCH021,2023-10-25 00:00:00,Grade 8,Applied
APP013451,STU014342,SCH050,2023-05-25 00:00:00,Grade 10,Accepted
APP013452,STU016529,SCH018,2021-04-13 00:00:00,Grade 10,Rejected
APP013453,STU004983,SCH011,2021-08-25 00:00:00,Grade 9,Rejected
APP013454,STU003245,SCH095,2023-09-04 00:00:00,Grade 9,Accepted
APP013455,STU007038,SCH031,2025-07-20 00:00:00,Grade 9,Rejected
APP013456,STU018992,SCH078,2021-10-08 00:00:00,Grade 6,Applied
APP013457,STU007717,SCH030,2024-03-29 00:00:00,Grade 8,Applied
APP013458,STU007339,SCH088,2025-11-13 00:00:00,Grade 6,Under Review
APP013459,STU010483,SCH040,2025-08-07 00:00:00,Grade 9,Accepted
APP013460,STU014336,SCH095,2023-02-28 00:00:00,Grade 10,Applied
APP013461,STU019790,SCH050,2024-02-14 00:00:00,Grade 6,Rejected
APP013462,STU007853,SCH029,2023-02-17 00:00:00,Grade 10,Applied
APP013463,STU004979,SCH021,2021-05-04 00:00:00,Grade 10,Accepted
APP013464,STU004690,SCH021,2021-05-05 00:00:00,Grade 10,Rejected
APP013465,STU013701,SCH048,2024-11-27 00:00:00,Grade 8,Rejected
APP013466,STU003223,SCH061,2024-01-31 00:00:00,Grade 8,Under Review
APP013467,STU003827,SCH062,2024-06-30 00:00:00,Grade 9,Under Review
APP013468,STU018538,SCH018,2022-06-02 00:00:00,Grade 10,Accepted
APP013469,STU008640,SCH039,2025-09-28 00:00:00,Grade 11,Rejected
APP013470,STU017361,SCH061,2021-01-30 00:00:00,Grade 6,Applied
APP013471,STU020044,SCH078,2022-06-10 00:00:00,Grade 6,Accepted
APP013472,STU006587,SCH016,2024-10-31 00:00:00,Grade 11,Rejected
APP013473,STU014188,SCH064,2025-06-03 00:00:00,Grade 9,Applied
APP013474,STU010113,SCH060,2025-06-01 00:00:00,Grade 9,Under Review
APP013475,STU013859,SCH026,2022-04-19 00:00:00,Grade 8,Accepted
APP013476,STU000054,SCH029,2025-06-29 00:00:00,Grade 9,Applied
APP013477,STU020007,SCH023,2023-09-03 00:00:00,Grade 11,Applied
APP013478,STU019274,SCH096,2023-03-05 00:00:00,Grade 10,Applied
APP013479,STU001134,SCH064,2025-10-20 00:00:00,Grade 11,Applied
APP013480,STU021045,SCH008,2022-11-13 00:00:00,Grade 11,Accepted
APP013481,STU017189,SCH033,2022-08-07 00:00:00,Grade 10,Accepted
APP013482,STU000748,SCH067,2025-11-20 00:00:00,Grade 6,Rejected
APP013483,STU019239,SCH085,2024-12-10 00:00:00,Grade 9,Applied
APP013484,STU023881,SCH089,2026-05-07 00:00:00,Grade 11,Applied
APP013485,STU012661,SCH010,2023-02-16 00:00:00,Grade 11,Applied
APP013486,STU002797,SCH038,2025-02-21 00:00:00,Grade 6,Rejected
APP013487,STU024907,SCH028,2024-06-01 00:00:00,Grade 6,Applied
APP013488,STU022614,SCH011,2025-12-21 00:00:00,Grade 9,Applied
APP013489,STU003835,SCH015,2022-10-04 00:00:00,Grade 11,Under Review
APP013490,STU005946,SCH023,2022-10-17 00:00:00,Grade 10,Accepted
APP013491,STU016125,SCH025,2023-06-07 00:00:00,Grade 10,Applied
APP013492,STU009842,SCH053,2022-05-06 00:00:00,Grade 10,Accepted
APP013493,STU019210,SCH016,2024-06-29 00:00:00,Grade 7,Accepted
APP013494,STU020891,SCH015,2025-10-29 00:00:00,Grade 8,Accepted
APP013495,STU010145,SCH080,2021-02-13 00:00:00,Grade 8,Applied
APP013496,STU019311,SCH043,2024-12-13 00:00:00,Grade 6,Accepted
APP013497,STU017511,SCH024,2021-11-06 00:00:00,Grade 9,Accepted
APP013498,STU022452,SCH087,2022-02-07 00:00:00,Grade 11,Accepted
APP013499,STU018579,SCH075,2024-05-25 00:00:00,Grade 10,Under Review
APP013500,STU012093,SCH078,2025-09-23 00:00:00,Grade 7,Under Review
APP013501,STU002059,SCH084,2025-10-05 00:00:00,Grade 9,Applied
APP013502,STU024492,SCH066,2021-08-20 00:00:00,Grade 6,Accepted
APP013503,STU006657,SCH086,2026-04-27 00:00:00,Grade 9,Accepted
APP013504,STU024933,SCH018,2023-01-12 00:00:00,Grade 9,Rejected
APP013505,STU017687,SCH086,2026-03-16 00:00:00,Grade 7,Under Review
APP013506,STU008651,SCH012,2026-05-23 00:00:00,Grade 11,Applied
APP013507,STU018410,SCH024,2021-08-16 00:00:00,Grade 6,Rejected
APP013508,STU004299,SCH029,2026-03-10 00:00:00,Grade 6,Applied
APP013509,STU000536,SCH022,2023-02-28 00:00:00,Grade 7,Accepted
APP013510,STU005017,SCH080,2025-11-12 00:00:00,Grade 6,Accepted
APP013511,STU023237,SCH017,2025-04-10 00:00:00,Grade 10,Applied
APP013512,STU004967,SCH054,2023-09-01 00:00:00,Grade 7,Applied
APP013513,STU002887,SCH094,2026-06-01 00:00:00,Grade 9,Under Review
APP013514,STU019105,SCH096,2023-05-12 00:00:00,Grade 6,Accepted
APP013515,STU023465,SCH035,2023-09-24 00:00:00,Grade 11,Accepted
APP013516,STU013874,SCH073,2025-07-22 00:00:00,Grade 9,Accepted
APP013517,STU005768,SCH092,2024-11-26 00:00:00,Grade 8,Applied
APP013518,STU004787,SCH061,2022-02-01 00:00:00,Grade 9,Applied
APP013519,STU008351,SCH060,2025-07-24 00:00:00,Grade 9,Accepted
APP013520,STU000507,SCH032,2022-08-28 00:00:00,Grade 11,Rejected
APP013521,STU023955,SCH068,2026-02-11 00:00:00,Grade 7,Under Review
APP013522,STU001637,SCH004,2024-05-12 00:00:00,Grade 11,Accepted
APP013523,STU015626,SCH058,2024-09-18 00:00:00,Grade 10,Under Review
APP013524,STU021997,SCH078,2022-12-23 00:00:00,Grade 8,Applied
APP013525,STU002887,SCH016,2022-12-22 00:00:00,Grade 9,Accepted
APP013526,STU022667,SCH081,2023-01-01 00:00:00,Grade 8,Applied
APP013527,STU002791,SCH025,2022-03-30 00:00:00,Grade 11,Rejected
APP013528,STU012831,SCH097,2023-12-03 00:00:00,Grade 10,Applied
APP013529,STU008243,SCH095,2024-11-30 00:00:00,Grade 6,Under Review
APP013530,STU020149,SCH035,2025-07-15 00:00:00,Grade 10,Under Review
APP013531,STU015889,SCH084,2025-11-17 00:00:00,Grade 7,Applied
APP013532,STU006829,SCH089,2025-08-11 00:00:00,Grade 6,Applied
APP013533,STU017084,SCH035,2025-09-08 00:00:00,Grade 9,Applied
APP013534,STU015560,SCH007,2025-02-05 00:00:00,Grade 9,Applied
APP013535,STU024226,SCH046,2025-12-27 00:00:00,Grade 9,Applied
APP013536,STU019661,SCH044,2024-06-09 00:00:00,Grade 6,Applied
APP013537,STU016204,SCH070,2022-01-30 00:00:00,Grade 10,Under Review
APP013538,STU012895,SCH018,2022-06-20 00:00:00,Grade 7,Under Review
APP013539,STU007233,SCH088,2026-06-21 00:00:00,Grade 8,Applied
APP013540,STU000567,SCH009,2025-10-15 00:00:00,Grade 9,Applied
APP013541,STU022903,SCH082,2022-04-28 00:00:00,Grade 11,Accepted
APP013542,STU004301,SCH008,2024-11-29 00:00:00,Grade 8,Accepted
APP013543,STU005917,SCH028,2025-05-04 00:00:00,Grade 7,Under Review
APP013544,STU003085,SCH015,2022-08-07 00:00:00,Grade 7,Rejected
APP013545,STU002371,SCH057,2024-04-05 00:00:00,Grade 11,Applied
APP013546,STU006032,SCH088,2024-09-04 00:00:00,Grade 10,Accepted
APP013547,STU018382,SCH064,2021-12-18 00:00:00,Grade 11,Applied
APP013548,STU010677,SCH068,2024-08-09 00:00:00,Grade 8,Accepted
APP013549,STU017623,SCH057,2022-11-08 00:00:00,Grade 11,Rejected
APP013550,STU012681,SCH062,2022-08-26 00:00:00,Grade 10,Accepted
APP013551,STU022465,SCH067,2022-04-15 00:00:00,Grade 8,Accepted
APP013552,STU014491,SCH096,2023-06-10 00:00:00,Grade 7,Rejected
APP013553,STU009243,SCH018,2021-09-19 00:00:00,Grade 10,Under Review
APP013554,STU012561,SCH066,2026-01-25 00:00:00,Grade 9,Under Review
APP013555,STU022551,SCH011,2025-02-05 00:00:00,Grade 8,Applied
APP013556,STU007205,SCH096,2026-07-24 00:00:00,Grade 7,Applied
APP013557,STU020478,SCH012,2024-01-29 00:00:00,Grade 9,Applied
APP013558,STU017541,SCH053,2024-09-10 00:00:00,Grade 7,Accepted
APP013559,STU019273,SCH022,2024-08-13 00:00:00,Grade 7,Applied
APP013560,STU008412,SCH075,2022-09-14 00:00:00,Grade 6,Under Review
APP013561,STU006513,SCH021,2021-02-14 00:00:00,Grade 9,Accepted
