enrollment_id,student_id,school_id,enrolled_at,status,fee_amount
ENR003802,STU008375,SCH050,2023-11-20 00:00:00,Enrolled,217304
ENR003803,STU016120,SCH019,2023-07-10 00:00:00,Enrolled,132863
ENR003804,STU018296,SCH067,2022-09-05 00:00:00,Enrolled,177559
ENR003805,STU006992,SCH052,2024-04-19 00:00:00,Enrolled,86120
ENR003806,STU005914,SCH096,2022-06-15 00:00:00,Withdrawn,113389
ENR003807,STU011915,SCH041,2026-03-05 00:00:00,Enrolled,245354
ENR003808,STU020576,SCH023,2025-08-30 00:00:00,Enrolled,180054
ENR003809,STU016251,SCH023,2023-02-23 00:00:00,Withdrawn,133049
ENR003810,STU019276,SCH032,2026-04-01 00:00:00,Enrolled,105239
ENR003811,STU018623,SCH057,2021-06-17 00:00:00,Enrolled,219308
ENR003812,STU002982,SCH076,2023-05-18 00:00:00,Enrolled,221845
ENR003813,STU002185,SCH044,2025-11-22 00:00:00,Enrolled,59518
ENR003814,STU006633,SCH041,2025-05-28 00:00:00,Enrolled,237002
ENR003815,STU000413,SCH066,2025-08-03 00:00:00,Enrolled,144985
ENR003816,STU002513,SCH016,2023-01-30 00:00:00,Enrolled,136006
ENR003817,STU002857,SCH022,2024-03-02 00:00:00,Enrolled,135053
ENR003818,STU016265,SCH030,2021-07-14 00:00:00,Enrolled,183622
ENR003819,STU017277,SCH067,2021-06-03 00:00:00,Enrolled,160648
ENR003820,STU003903,SCH069,2021-08-02 00:00:00,Enrolled,115577
ENR003821,STU008970,SCH046,2022-12-20 00:00:00,Withdrawn,68022
ENR003822,STU014860,SCH091,2023-11-11 00:00:00,Enrolled,119824
ENR003823,STU006207,SCH088,2023-05-30 00:00:00,Enrolled,204930
ENR003824,STU002596,SCH088,2022-09-28 00:00:00,Enrolled,116794
ENR003825,STU011380,SCH002,2022-07-18 00:00:00,Enrolled,247558
ENR003826,STU016047,SCH091,2026-05-23 00:00:00,Enrolled,107733
ENR003827,STU005815,SCH061,2022-02-01 00:00:00,Enrolled,93232
ENR003828,STU020615,SCH063,2023-03-07 00:00:00,Enrolled,158526
ENR003829,STU011463,SCH081,2022-08-28 00:00:00,Enrolled,215115
ENR003830,STU023950,SCH009,2025-05-24 00:00:00,Enrolled,103109
ENR003831,STU020963,SCH051,2026-02-15 00:00:00,Enrolled,184916
ENR003832,STU014653,SCH058,2026-10-09 00:00:00,Enrolled,179971
ENR003833,STU014903,SCH017,2021-02-12 00:00:00,Enrolled,95825
ENR003834,STU022919,SCH028,2021-11-23 00:00:00,Enrolled,171850
ENR003835,STU002654,SCH027,2025-08-23 00:00:00,Enrolled,83093
ENR003836,STU007092,SCH046,2023-03-03 00:00:00,Enrolled,120578
ENR003837,STU022957,SCH026,2026-06-11 00:00:00,Enrolled,157169
ENR003838,STU003622,SCH056,2022-09-26 00:00:00,Enrolled,147158
ENR003839,STU023977,SCH048,2024-02-18 00:00:00,Enrolled,112861
ENR003840,STU003692,SCH023,2024-03-06 00:00:00,Enrolled,98431
ENR003841,STU011706,SCH016,2022-09-14 00:00:00,Enrolled,142553
ENR003842,STU008112,SCH038,2023-01-08 00:00:00,Enrolled,220359
ENR003843,STU024170,SCH003,2026-05-06 00:00:00,Enrolled,157775
ENR003844,STU012224,SCH032,2024-05-01 00:00:00,Enrolled,97370
ENR003845,STU007575,SCH089,2026-08-03 00:00:00,Enrolled,216012
ENR003846,STU001541,SCH015,2023-09-08 00:00:00,Enrolled,69514
ENR003847,STU013698,SCH081,2022-06-22 00:00:00,Enrolled,211926
ENR003848,STU005617,SCH085,2022-05-15 00:00:00,Enrolled,233393
ENR003849,STU014132,SCH068,2022-04-04 00:00:00,Enrolled,225128
ENR003850,STU001219,SCH079,2024-10-13 00:00:00,Enrolled,86731
ENR003851,STU014791,SCH088,2025-04-07 00:00:00,Enrolled,103244
ENR003852,STU022474,SCH048,2026-02-14 00:00:00,Enrolled,215584
ENR003853,STU007304,SCH089,2024-12-27 00:00:00,Enrolled,144325
ENR003854,STU005212,SCH047,2025-09-22 00:00:00,Enrolled,171660
ENR003855,STU007916,SCH019,2021-04-25 00:00:00,Enrolled,217690
ENR003856,STU017705,SCH098,2023-07-16 00:00:00,Enrolled,91171
ENR003857,STU024860,SCH071,2023-12-18 00:00:00,Enrolled,190630
ENR003858,STU000778,SCH094,2021-02-26 00:00:00,Enrolled,238313
ENR003859,STU013287,SCH020,2025-12-22 00:00:00,Enrolled,80402
ENR003860,STU014430,SCH007,2024-09-16 00:00:00,Enrolled,214741
ENR003861,STU008959,SCH002,2023-08-02 00:00:00,Withdrawn,168507
ENR003862,STU017626,SCH064,2021-12-29 00:00:00,Enrolled,108778
ENR003863,STU018182,SCH059,2024-01-31 00:00:00,Enrolled,47498
ENR003864,STU002933,SCH004,2021-10-24 00:00:00,Enrolled,123215
ENR003865,STU022203,SCH048,2021-10-15 00:00:00,Enrolled,249255
ENR003866,STU002514,SCH100,2024-08-27 00:00:00,Enrolled,130543
ENR003867,STU012407,SCH023,2022-03-08 00:00:00,Enrolled,186681
ENR003868,STU023776,SCH023,2025-01-23 00:00:00,Enrolled,212055
ENR003869,STU001527,SCH036,2026-04-12 00:00:00,Enrolled,53288
ENR003870,STU001393,SCH082,2021-05-22 00:00:00,Enrolled,144969
ENR003871,STU005791,SCH002,2022-07-10 00:00:00,Enrolled,93558
ENR003872,STU013750,SCH093,2026-03-28 00:00:00,Enrolled,47145
ENR003873,STU001521,SCH054,2023-11-17 00:00:00,Enrolled,181374
ENR003874,STU012575,SCH028,2023-07-04 00:00:00,Enrolled,165034
ENR003875,STU016390,SCH039,2025-09-01 00:00:00,Enrolled,131322
ENR003876,STU000102,SCH098,2023-11-02 00:00:00,Enrolled,95343
ENR003877,STU002447,SCH049,2025-08-15 00:00:00,Enrolled,229336
ENR003878,STU012611,SCH100,2021-02-10 00:00:00,Enrolled,211781
ENR003879,STU010084,SCH095,2025-05-05 00:00:00,Enrolled,63071
ENR003880,STU018536,SCH071,2023-04-07 00:00:00,Enrolled,205813
ENR003881,STU024346,SCH061,2021-10-14 00:00:00,Enrolled,227155
ENR003882,STU024760,SCH088,2026-01-25 00:00:00,Enrolled,113866
ENR003883,STU017310,SCH008,2025-05-03 00:00:00,Withdrawn,64189
ENR003884,STU001621,SCH014,2024-10-20 00:00:00,Enrolled,75472
ENR003885,STU006110,SCH056,2025-02-01 00:00:00,Enrolled,131338
ENR003886,STU020296,SCH039,2022-06-05 00:00:00,Enrolled,84303
ENR003887,STU002104,SCH061,2021-03-18 00:00:00,Enrolled,118881
ENR003888,STU018663,SCH083,2024-09-30 00:00:00,Enrolled,79384
ENR003889,STU001020,SCH028,2024-01-04 00:00:00,Enrolled,126882
ENR003890,STU005798,SCH029,2026-04-24 00:00:00,Enrolled,76229
ENR003891,STU017800,SCH074,2023-08-08 00:00:00,Enrolled,167422
ENR003892,STU010855,SCH030,2024-08-29 00:00:00,Enrolled,163520
ENR003893,STU003047,SCH007,2023-02-24 00:00:00,Enrolled,96377
ENR003894,STU020040,SCH063,2025-08-07 00:00:00,Enrolled,80648
ENR003895,STU010409,SCH096,2026-06-01 00:00:00,Enrolled,92985
ENR003896,STU013106,SCH066,2022-10-01 00:00:00,Enrolled,171307
ENR003897,STU000010,SCH023,2024-02-19 00:00:00,Withdrawn,245055
ENR003898,STU002767,SCH012,2021-03-05 00:00:00,Enrolled,135594
ENR003899,STU019507,SCH033,2023-09-21 00:00:00,Enrolled,147456
ENR003900,STU017474,SCH074,2022-01-13 00:00:00,Enrolled,197988
ENR003901,STU024660,SCH092,2023-07-09 00:00:00,Enrolled,131351
ENR003902,STU002111,SCH092,2025-01-19 00:00:00,Enrolled,160417
ENR003903,STU012206,SCH031,2025-12-26 00:00:00,Enrolled,113685
ENR003904,STU005037,SCH002,2024-08-21 00:00:00,Enrolled,240253
ENR003905,STU021814,SCH100,2022-04-16 00:00:00,Enrolled,113679
ENR003906,STU012681,SCH002,2025-03-18 00:00:00,Enrolled,211111
ENR003907,STU000002,SCH093,2021-05-04 00:00:00,Enrolled,139988
ENR003908,STU019607,SCH069,2022-04-24 00:00:00,Enrolled,146245
ENR003909,STU000927,SCH023,2025-04-11 00:00:00,Enrolled,142387
ENR003910,STU005748,SCH004,2022-07-15 00:00:00,Enrolled,245822
ENR003911,STU002822,SCH025,2022-02-17 00:00:00,Enrolled,166372
ENR003912,STU016239,SCH059,2021-12-12 00:00:00,Withdrawn,126650
ENR003913,STU002093,SCH007,2026-08-31 00:00:00,Enrolled,190751
ENR003914,STU004500,SCH061,2025-03-07 00:00:00,Enrolled,184672
ENR003915,STU018750,SCH042,2024-03-13 00:00:00,Withdrawn,145006
ENR003916,STU019931,SCH050,2026-01-26 00:00:00,Enrolled,102260
ENR003917,STU003547,SCH091,2023-07-16 00:00:00,Enrolled,185364
ENR003918,STU005904,SCH016,2024-03-28 00:00:00,Enrolled,247025
ENR003919,STU016632,SCH025,2021-09-01 00:00:00,Enrolled,53865
ENR003920,STU007498,SCH006,2021-12-15 00:00:00,Enrolled,191431
ENR003921,STU023531,SCH021,2021-12-22 00:00:00,Enrolled,199411
ENR003922,STU004068,SCH069,2023-08-18 00:00:00,Enrolled,190058
ENR003923,STU018394,SCH082,2024-11-12 00:00:00,Enrolled,91394
ENR003924,STU014570,SCH053,2023-02-20 00:00:00,Enrolled,49092
ENR003925,STU008358,SCH009,2022-02-05 00:00:00,Enrolled,90920
ENR003926,STU011914,SCH035,2022-12-21 00:00:00,Enrolled,206271
ENR003927,STU006057,SCH091,2026-05-31 00:00:00,Enrolled,118439
ENR003928,STU007183,SCH075,2025-11-18 00:00:00,Enrolled,77261
ENR003929,STU018935,SCH046,2023-02-21 00:00:00,Enrolled,243978
ENR003930,STU014464,SCH030,2022-05-09 00:00:00,Enrolled,128031
ENR003931,STU019024,SCH073,2022-03-09 00:00:00,Withdrawn,81370
ENR003932,STU016607,SCH003,2025-10-31 00:00:00,Enrolled,180496
ENR003933,STU015634,SCH023,2024-05-13 00:00:00,Enrolled,113641
ENR003934,STU012931,SCH080,2022-11-13 00:00:00,Enrolled,152042
ENR003935,STU004259,SCH029,2026-09-06 00:00:00,Enrolled,248256
ENR003936,STU010357,SCH072,2025-11-12 00:00:00,Enrolled,72908
ENR003937,STU011177,SCH049,2023-08-17 00:00:00,Enrolled,249752
ENR003938,STU008562,SCH049,2025-03-03 00:00:00,Enrolled,175594
ENR003939,STU013894,SCH001,2021-11-05 00:00:00,Enrolled,219454
ENR003940,STU005819,SCH080,2025-12-06 00:00:00,Enrolled,101405
ENR003941,STU008068,SCH051,2022-02-02 00:00:00,Enrolled,229327
ENR003942,STU024624,SCH100,2022-09-17 00:00:00,Enrolled,199905
ENR003943,STU018184,SCH095,2023-11-11 00:00:00,Enrolled,172081
ENR003944,STU008577,SCH033,2025-11-04 00:00:00,Enrolled,152655
ENR003945,STU020183,SCH064,2023-12-29 00:00:00,Enrolled,240557
ENR003946,STU016013,SCH081,2024-12-30 00:00:00,Enrolled,145517
ENR003947,STU018269,SCH015,2023-10-30 00:00:00,Enrolled,141634
ENR003948,STU015643,SCH096,2023-03-10 00:00:00,Enrolled,246051
ENR003949,STU017955,SCH081,2022-12-29 00:00:00,Enrolled,146901
ENR003950,STU012838,SCH013,2024-02-21 00:00:00,Enrolled,66932
ENR003951,STU007012,SCH063,2023-09-12 00:00:00,Enrolled,75047
ENR003952,STU000845,SCH049,2023-05-29 00:00:00,Enrolled,55378
ENR003953,STU011423,SCH068,2025-09-10 00:00:00,Enrolled,178025
ENR003954,STU013464,SCH036,2025-06-17 00:00:00,Enrolled,143954
ENR003955,STU021045,SCH008,2022-11-28 00:00:00,Enrolled,193567
ENR003956,STU015001,SCH041,2023-07-17 00:00:00,Enrolled,167461
ENR003957,STU021110,SCH020,2024-06-05 00:00:00,Enrolled,105952
ENR003958,STU022752,SCH040,2022-04-29 00:00:00,Enrolled,127618
ENR003959,STU007558,SCH094,2022-03-08 00:00:00,Enrolled,72160
ENR003960,STU009572,SCH091,2025-08-14 00:00:00,Enrolled,45560
ENR003961,STU000034,SCH083,2023-11-05 00:00:00,Enrolled,192972
ENR003962,STU024859,SCH027,2021-09-06 00:00:00,Enrolled,207941
ENR003963,STU022593,SCH030,2022-01-31 00:00:00,Withdrawn,209945
ENR003964,STU023499,SCH036,2021-04-29 00:00:00,Enrolled,75778
ENR003965,STU020062,SCH055,2025-08-07 00:00:00,Enrolled,146019
ENR003966,STU021685,SCH013,2022-08-10 00:00:00,Enrolled,80209
ENR003967,STU024229,SCH039,2024-03-16 00:00:00,Withdrawn,114995
ENR003968,STU019316,SCH078,2026-05-14 00:00:00,Enrolled,228036
ENR003969,STU021313,SCH073,2024-08-06 00:00:00,Enrolled,178196
ENR003970,STU012683,SCH090,2025-12-06 00:00:00,Enrolled,185146
ENR003971,STU007544,SCH024,2023-06-28 00:00:00,Enrolled,189074
ENR003972,STU019187,SCH010,2025-12-07 00:00:00,Enrolled,239868
ENR003973,STU003972,SCH074,2026-03-10 00:00:00,Enrolled,165086
ENR003974,STU013204,SCH068,2021-08-19 00:00:00,Enrolled,49940
ENR003975,STU024688,SCH039,2022-11-12 00:00:00,Enrolled,184868
ENR003976,STU012903,SCH083,2026-03-27 00:00:00,Enrolled,90882
ENR003977,STU004857,SCH071,2022-04-17 00:00:00,Enrolled,108615
ENR003978,STU005812,SCH049,2025-03-21 00:00:00,Enrolled,206832
ENR003979,STU002586,SCH097,2023-07-13 00:00:00,Enrolled,180164
ENR003980,STU007646,SCH001,2024-04-18 00:00:00,Withdrawn,142395
ENR003981,STU008510,SCH070,2025-12-14 00:00:00,Withdrawn,76773
ENR003982,STU022534,SCH087,2025-12-07 00:00:00,Enrolled,205354
ENR003983,STU022164,SCH087,2025-09-28 00:00:00,Withdrawn,162117
ENR003984,STU013796,SCH094,2022-11-23 00:00:00,Enrolled,206243
ENR003985,STU014474,SCH009,2023-05-05 00:00:00,Enrolled,185440
ENR003986,STU024195,SCH092,2023-09-28 00:00:00,Enrolled,205081
ENR003987,STU019110,SCH010,2021-07-30 00:00:00,Enrolled,169027
ENR003988,STU002530,SCH058,2024-01-08 00:00:00,Enrolled,98162
ENR003989,STU009555,SCH012,2025-12-09 00:00:00,Enrolled,120314
ENR003990,STU015543,SCH020,2024-01-24 00:00:00,Enrolled,153593
ENR003991,STU019468,SCH094,2022-08-23 00:00:00,Enrolled,183927
ENR003992,STU005341,SCH067,2022-08-02 00:00:00,Enrolled,118158
ENR003993,STU003697,SCH020,2022-02-02 00:00:00,Enrolled,184345
ENR003994,STU000766,SCH028,2024-09-01 00:00:00,Enrolled,118373
ENR003995,STU019623,SCH027,2023-01-30 00:00:00,Withdrawn,129165
ENR003996,STU017218,SCH032,2022-08-07 00:00:00,Enrolled,91760
ENR003997,STU009452,SCH064,2026-01-24 00:00:00,Enrolled,78768
ENR003998,STU003993,SCH088,2022-01-22 00:00:00,Enrolled,166017
ENR003999,STU003963,SCH055,2023-04-15 00:00:00,Enrolled,163750
ENR004000,STU005747,SCH042,2026-01-03 00:00:00,Enrolled,71281
ENR004001,STU004039,SCH050,2022-10-28 00:00:00,Withdrawn,223624
ENR004002,STU023331,SCH023,2022-09-15 00:00:00,Enrolled,179482
ENR004003,STU012460,SCH036,2024-05-10 00:00:00,Enrolled,76385
ENR004004,STU016061,SCH025,2026-02-23 00:00:00,Enrolled,61937
ENR004005,STU014098,SCH063,2023-03-16 00:00:00,Withdrawn,53918
ENR004006,STU003534,SCH054,2025-10-26 00:00:00,Enrolled,238787
ENR004007,STU006360,SCH015,2023-09-16 00:00:00,Enrolled,188712
ENR004008,STU018477,SCH080,2024-11-17 00:00:00,Enrolled,172295
ENR004009,STU010938,SCH090,2026-01-13 00:00:00,Enrolled,114484
ENR004010,STU019280,SCH062,2025-12-18 00:00:00,Enrolled,109341
ENR004011,STU010322,SCH081,2023-01-04 00:00:00,Withdrawn,248358
ENR004012,STU014051,SCH031,2025-02-21 00:00:00,Enrolled,194199
ENR004013,STU023224,SCH089,2024-09-12 00:00:00,Enrolled,206586
ENR004014,STU002914,SCH073,2022-05-10 00:00:00,Enrolled,137998
ENR004015,STU001467,SCH056,2022-05-03 00:00:00,Enrolled,247484
ENR004016,STU012120,SCH047,2023-03-22 00:00:00,Enrolled,107097
ENR004017,STU024797,SCH081,2023-09-19 00:00:00,Enrolled,57787
ENR004018,STU023832,SCH002,2026-03-31 00:00:00,Enrolled,232864
ENR004019,STU013133,SCH046,2024-06-01 00:00:00,Enrolled,127025
ENR004020,STU007196,SCH091,2026-03-10 00:00:00,Enrolled,238637
ENR004021,STU000996,SCH022,2021-09-03 00:00:00,Enrolled,75725
ENR004022,STU008490,SCH068,2022-11-04 00:00:00,Enrolled,118565
ENR004023,STU009979,SCH094,2022-09-29 00:00:00,Enrolled,148832
ENR004024,STU000702,SCH100,2023-07-09 00:00:00,Enrolled,96400
ENR004025,STU023539,SCH022,2022-08-08 00:00:00,Enrolled,181989
ENR004026,STU019847,SCH061,2022-08-24 00:00:00,Enrolled,225951
ENR004027,STU000748,SCH077,2021-09-25 00:00:00,Enrolled,197426
ENR004028,STU011012,SCH089,2023-08-28 00:00:00,Enrolled,58403
ENR004029,STU003929,SCH074,2021-12-01 00:00:00,Enrolled,183737
ENR004030,STU023298,SCH087,2021-09-20 00:00:00,Enrolled,156946
ENR004031,STU005225,SCH053,2023-07-20 00:00:00,Withdrawn,102244
ENR004032,STU022281,SCH057,2026-07-30 00:00:00,Enrolled,57457
ENR004033,STU024646,SCH071,2024-10-07 00:00:00,Enrolled,96027
ENR004034,STU015738,SCH021,2024-12-07 00:00:00,Enrolled,147841
ENR004035,STU011888,SCH052,2022-09-10 00:00:00,Enrolled,194080
ENR004036,STU003795,SCH051,2025-04-07 00:00:00,Enrolled,215511
ENR004037,STU012817,SCH010,2023-12-14 00:00:00,Enrolled,45821
ENR004038,STU016802,SCH090,2024-04-10 00:00:00,Enrolled,150592
ENR004039,STU021067,SCH055,2022-07-05 00:00:00,Enrolled,87696
ENR004040,STU009746,SCH034,2024-04-16 00:00:00,Enrolled,45327
ENR004041,STU007391,SCH087,2023-01-03 00:00:00,Enrolled,193435
ENR004042,STU023830,SCH006,2022-02-05 00:00:00,Enrolled,104246
ENR004043,STU011006,SCH021,2022-06-09 00:00:00,Withdrawn,226237
ENR004044,STU015129,SCH081,2026-07-12 00:00:00,Enrolled,207062
ENR004045,STU021236,SCH010,2025-04-16 00:00:00,Enrolled,165380
ENR004046,STU001057,SCH091,2025-06-09 00:00:00,Enrolled,166747
ENR004047,STU010818,SCH055,2021-06-13 00:00:00,Enrolled,121626
ENR004048,STU011631,SCH095,2023-07-31 00:00:00,Enrolled,168668
ENR004049,STU019877,SCH078,2021-07-26 00:00:00,Enrolled,200757
ENR004050,STU001637,SCH004,2024-06-01 00:00:00,Enrolled,181907
ENR004051,STU005153,SCH045,2021-09-02 00:00:00,Enrolled,183006
ENR004052,STU012918,SCH098,2024-01-21 00:00:00,Enrolled,165471
ENR004053,STU013201,SCH070,2021-04-02 00:00:00,Enrolled,145731
ENR004054,STU006267,SCH042,2023-10-12 00:00:00,Withdrawn,53433
ENR004055,STU020239,SCH064,2023-12-20 00:00:00,Enrolled,144033
ENR004056,STU007767,SCH093,2023-10-31 00:00:00,Enrolled,246991
ENR004057,STU007090,SCH018,2025-06-24 00:00:00,Enrolled,49955
ENR004058,STU023888,SCH035,2022-07-22 00:00:00,Enrolled,198371
ENR004059,STU024839,SCH091,2024-11-01 00:00:00,Enrolled,205930
ENR004060,STU010858,SCH072,2023-03-06 00:00:00,Enrolled,150977
ENR004061,STU021350,SCH009,2021-04-03 00:00:00,Enrolled,245972
ENR004062,STU002695,SCH085,2021-04-07 00:00:00,Enrolled,165824
ENR004063,STU016677,SCH084,2024-02-21 00:00:00,Enrolled,121568
ENR004064,STU012467,SCH058,2021-09-28 00:00:00,Enrolled,231856
ENR004065,STU018805,SCH029,2024-05-29 00:00:00,Enrolled,67515
ENR004066,STU001054,SCH055,2025-08-12 00:00:00,Enrolled,52240
ENR004067,STU017756,SCH064,2023-08-06 00:00:00,Enrolled,219787
ENR004068,STU003962,SCH073,2022-07-27 00:00:00,Enrolled,121149
ENR004069,STU021255,SCH090,2023-12-10 00:00:00,Enrolled,83831
ENR004070,STU021116,SCH022,2024-01-20 00:00:00,Enrolled,223376
ENR004071,STU004366,SCH055,2025-07-03 00:00:00,Enrolled,85155
ENR004072,STU008053,SCH089,2024-09-28 00:00:00,Enrolled,171611
ENR004073,STU013705,SCH080,2026-07-04 00:00:00,Enrolled,86371
ENR004074,STU021348,SCH029,2021-04-16 00:00:00,Enrolled,162828
ENR004075,STU013545,SCH064,2022-05-09 00:00:00,Enrolled,117365
ENR004076,STU023880,SCH048,2025-07-29 00:00:00,Enrolled,101008
ENR004077,STU010666,SCH069,2024-07-05 00:00:00,Enrolled,80037
ENR004078,STU016052,SCH048,2022-10-07 00:00:00,Enrolled,152499
ENR004079,STU000321,SCH100,2024-02-20 00:00:00,Enrolled,240625
ENR004080,STU005434,SCH094,2024-04-30 00:00:00,Enrolled,183173
ENR004081,STU022661,SCH006,2025-11-22 00:00:00,Enrolled,162758
ENR004082,STU011777,SCH058,2021-05-07 00:00:00,Enrolled,128197
ENR004083,STU008663,SCH009,2024-07-02 00:00:00,Enrolled,75198
ENR004084,STU020515,SCH079,2021-04-03 00:00:00,Enrolled,183784
ENR004085,STU014244,SCH033,2021-07-26 00:00:00,Enrolled,155743
ENR004086,STU012074,SCH019,2025-03-31 00:00:00,Enrolled,190076
ENR004087,STU024324,SCH090,2022-08-09 00:00:00,Enrolled,189299
ENR004088,STU000444,SCH086,2023-05-06 00:00:00,Enrolled,243756
ENR004089,STU020419,SCH043,2021-10-30 00:00:00,Enrolled,94266
ENR004090,STU018191,SCH100,2022-07-12 00:00:00,Enrolled,164370
ENR004091,STU021474,SCH011,2023-10-02 00:00:00,Enrolled,48029
ENR004092,STU011723,SCH092,2022-12-19 00:00:00,Enrolled,70141
ENR004093,STU009737,SCH093,2024-07-24 00:00:00,Enrolled,80397
ENR004094,STU022903,SCH082,2022-05-03 00:00:00,Enrolled,241315
ENR004095,STU009032,SCH070,2023-07-21 00:00:00,Withdrawn,94808
ENR004096,STU024750,SCH019,2026-01-08 00:00:00,Enrolled,95927
ENR004097,STU000651,SCH092,2024-03-21 00:00:00,Enrolled,80267
ENR004098,STU011625,SCH078,2024-04-27 00:00:00,Enrolled,133533
ENR004099,STU019861,SCH016,2023-10-24 00:00:00,Enrolled,224974
ENR004100,STU021272,SCH067,2021-07-15 00:00:00,Enrolled,159149
ENR004101,STU002567,SCH094,2023-10-04 00:00:00,Withdrawn,210197
ENR004102,STU002064,SCH092,2022-04-20 00:00:00,Withdrawn,213028
ENR004103,STU006276,SCH047,2022-03-18 00:00:00,Enrolled,184707
ENR004104,STU018009,SCH085,2022-06-05 00:00:00,Enrolled,165803
ENR004105,STU023948,SCH082,2026-03-26 00:00:00,Enrolled,113143
ENR004106,STU024521,SCH052,2024-08-20 00:00:00,Enrolled,61059
ENR004107,STU011026,SCH098,2021-11-20 00:00:00,Enrolled,147131
ENR004108,STU013571,SCH023,2024-11-02 00:00:00,Enrolled,137773
ENR004109,STU000043,SCH098,2021-06-18 00:00:00,Enrolled,153915
ENR004110,STU023085,SCH008,2023-07-28 00:00:00,Enrolled,143350
ENR004111,STU005102,SCH070,2021-09-18 00:00:00,Enrolled,46556
ENR004112,STU017311,SCH035,2024-11-13 00:00:00,Enrolled,157098
ENR004113,STU003106,SCH025,2025-12-20 00:00:00,Enrolled,186361
ENR004114,STU021576,SCH023,2023-10-15 00:00:00,Enrolled,83101
ENR004115,STU016467,SCH030,2024-02-10 00:00:00,Enrolled,138753
ENR004116,STU017898,SCH062,2021-03-17 00:00:00,Enrolled,50273
ENR004117,STU004802,SCH077,2021-06-22 00:00:00,Enrolled,150066
ENR004118,STU021113,SCH006,2026-06-02 00:00:00,Enrolled,168297
ENR004119,STU013988,SCH089,2022-06-02 00:00:00,Enrolled,133992
ENR004120,STU010414,SCH041,2024-09-18 00:00:00,Enrolled,191942
ENR004121,STU003909,SCH063,2023-10-18 00:00:00,Enrolled,91297
ENR004122,STU024401,SCH009,2023-05-29 00:00:00,Enrolled,99779
ENR004123,STU007632,SCH072,2024-12-16 00:00:00,Enrolled,170666
ENR004124,STU015431,SCH040,2021-12-31 00:00:00,Withdrawn,70170
ENR004125,STU020753,SCH052,2024-06-23 00:00:00,Enrolled,174167
ENR004126,STU015227,SCH033,2026-03-27 00:00:00,Enrolled,240900
ENR004127,STU008547,SCH042,2024-01-08 00:00:00,Enrolled,236534
ENR004128,STU017496,SCH095,2022-06-26 00:00:00,Enrolled,181969
ENR004129,STU008008,SCH002,2024-03-30 00:00:00,Enrolled,63274
ENR004130,STU018052,SCH005,2024-03-21 00:00:00,Enrolled,57643
ENR004131,STU010394,SCH034,2024-03-25 00:00:00,Enrolled,215412
ENR004132,STU014857,SCH018,2026-08-25 00:00:00,Enrolled,131685
ENR004133,STU006261,SCH049,2022-08-17 00:00:00,Enrolled,215192
ENR004134,STU013266,SCH062,2021-09-29 00:00:00,Enrolled,228125
ENR004135,STU022741,SCH028,2025-01-04 00:00:00,Enrolled,161136
ENR004136,STU000424,SCH017,2022-03-31 00:00:00,Enrolled,101075
ENR004137,STU023824,SCH040,2025-02-04 00:00:00,Enrolled,78011
ENR004138,STU015104,SCH084,2022-10-07 00:00:00,Enrolled,156837
ENR004139,STU000407,SCH007,2023-04-30 00:00:00,Enrolled,241917
ENR004140,STU007577,SCH057,2022-09-26 00:00:00,Withdrawn,188010
